cat_pred,cat_true,val_pred,val_true,aro_pred,aro_true
0,6,-0.022181295,0.645,0.42166603,0.48
0,6,-0.15328974,0.582,0.44293705,0.48
0,6,-0.04028023,0.543,0.32978943,0.48
0,6,0.012235425,0.401,0.2857071,0.48
0,6,-0.03976828,0.385,0.19161016,0.48
0,6,0.13913667,0.44,0.35777146,0.543
0,6,-0.073150724,0.48,0.43145373,0.543
0,6,0.031595603,0.48,0.25348064,0.503
0,6,-0.12835918,0.385,0.21518874,0.48
0,6,-0.14520796,0.385,0.24843806,0.44
0,1,-0.12411021,0.0,0.41534314,0.582
0,1,0.13064776,-0.163,0.36736563,0.685
0,1,0.18806562,-0.329,0.36052924,0.701
0,1,0.19522333,-0.42,0.53996706,0.712
0,1,0.13564855,-0.527,0.5908168,0.724
3,1,-0.06375144,-0.527,0.45087734,0.724
3,1,-0.08598645,-0.55,0.66052437,0.724
4,1,0.39691764,-0.55,0.6455546,0.746
0,1,0.20269176,-0.55,0.28972542,0.78
4,1,0.16612545,-0.544,0.6054188,0.78
0,1,-0.1750987,-0.527,0.4912906,0.797
7,1,-0.13685012,-0.515,0.5029289,0.827
7,1,-0.083242774,-0.471,0.44038263,0.866
7,1,-0.016382862,-0.471,0.25041965,0.866
7,1,0.11753255,-0.471,0.26583332,0.866
0,1,0.06293141,-0.471,0.23149723,1.0
4,1,0.3972188,-0.459,0.57413626,1.0
0,1,0.09981254,-0.465,0.4396371,1.0
0,1,0.27898312,-0.471,0.30356342,1.0
0,1,0.08520354,-0.487,0.26706108,0.985
0,1,0.05375594,-0.511,0.18965568,0.961
0,1,0.35762686,-0.606,0.31446517,0.922
0,1,0.07720325,-0.606,0.16092767,0.882
0,1,-0.13707668,-0.606,0.32286072,0.809
0,1,0.10775375,-0.55,0.17913565,0.78
4,1,0.36875132,-0.384,0.39299488,0.764
4,1,0.3061836,-0.368,0.3540994,0.74
0,1,0.14668103,-0.368,0.2483018,0.74
0,1,0.112354815,-0.368,0.42081505,0.74
0,1,0.12690724,-0.329,0.208713,0.74
4,1,0.54003906,-0.305,0.5245891,0.74
0,1,0.20540023,-0.329,0.32254213,0.74
0,1,0.18972349,-0.345,0.27999738,0.728
0,1,0.036040932,-0.408,0.19568406,0.606
0,1,0.17870085,-0.448,0.35890862,0.606
7,1,0.3199145,-0.448,0.4107949,0.606
7,1,-0.16196443,-0.368,0.3095976,0.606
7,1,-0.40047017,-0.357,0.48329827,0.606
7,1,-0.061114516,-0.368,0.52575713,0.685
0,1,0.080344304,-0.368,0.24967909,0.724
0,1,-0.026117606,-0.368,0.1469896,0.724
0,1,0.03858736,-0.289,0.17254326,0.724
0,1,0.19200057,0.0,0.28057835,0.74
0,1,-0.044152424,0.0,0.1739442,0.809
0,1,-0.06615178,-0.147,0.14722706,0.821
0,1,-0.022287045,-0.44,0.18789113,0.815
0,1,-0.04047023,-0.693,0.096732065,0.961
0,1,0.08510414,-0.709,0.31807664,1.0
0,1,-0.035752147,-0.875,0.18078513,1.0
0,1,0.005923398,-1.0,0.1903053,1.0
0,1,-0.00036459044,-0.748,0.36666462,1.0
0,1,-0.10863222,-0.566,0.2636309,0.973
0,1,-0.00908868,-0.55,0.2644212,0.882
0,1,0.08139357,-0.55,0.24058557,0.746
0,1,-0.07713674,-0.55,0.43312654,0.645
0,1,0.13373302,-0.55,0.33404988,0.614
0,1,0.015317835,-0.55,0.27409813,0.606
0,1,-0.03669986,-0.55,0.19248386,0.606
0,1,-0.06821497,-0.511,0.17215808,0.606
0,1,-0.037054446,-0.329,0.20842105,0.6
0,1,-0.058785733,-0.329,0.19099928,0.582
0,1,-0.034345042,-0.329,0.21878907,0.559
0,1,-0.09808581,-0.384,0.22229683,0.559
0,1,-0.076173246,-0.42,0.18172707,0.519
0,1,-0.03370733,-0.471,0.21052769,0.503
0,1,0.17659801,-0.471,0.2875784,0.503
0,1,0.24816874,-0.471,0.32217848,0.44
0,1,0.013500735,-0.471,0.4005646,0.367
0,1,-0.13061649,-0.471,0.2586124,0.338
0,1,-0.056250904,-0.471,0.44465968,0.298
0,1,0.08202219,-0.453,0.2961963,0.259
0,1,0.13082749,-0.527,0.21546742,0.243
0,1,0.19668448,-0.55,0.24686748,0.243
0,1,0.24780074,-0.55,0.2880171,0.282
0,1,0.07216515,-0.55,0.20082775,0.298
0,1,0.05741003,-0.55,0.21432081,0.385
0,1,0.06784696,-0.59,0.2404005,0.519
0,1,0.113671854,-0.606,0.18827853,0.519
0,1,0.23596963,-0.63,0.24163333,0.464
0,1,0.11968869,-0.63,0.13353826,0.44
0,1,0.18549971,-0.693,0.1372712,0.543
0,1,0.25466087,-0.709,0.19967249,0.764
0,1,0.32047927,-0.772,0.30251762,0.882
0,1,0.27264443,-0.63,0.29665843,0.882
0,1,0.17447722,-0.63,0.23989797,0.855
0,1,0.09074852,-0.606,0.16337064,0.752
0,1,0.044751704,-0.606,0.12442505,0.685
3,1,0.080875054,-0.566,0.52459687,0.645
0,1,0.13101618,-0.566,0.25756624,0.606
0,1,0.19251607,-0.527,0.32496232,0.559
0,1,0.18561205,-0.511,0.23708695,0.543
7,1,-0.14567232,-0.487,0.45934686,0.543
0,1,0.120278105,-0.487,0.22494331,0.543
0,1,0.08973354,-0.471,0.21661285,0.543
0,1,-0.00010409951,-0.594,0.2395896,0.622
0,6,0.16448858,0.0,0.2186417,0.0
0,6,0.21737906,0.0,0.27593663,0.0
0,6,0.2904898,-0.083,0.31521282,0.14
7,6,0.1589356,-0.345,0.22015938,0.219
0,6,0.07748422,-0.408,0.23932484,0.219
0,6,0.08323313,-0.305,0.23372844,0.219
0,6,0.14781481,-0.25,0.19887662,0.219
0,6,0.25639498,0.0,0.2586585,0.219
0,6,-0.0481106,0.294,0.28165933,0.219
0,6,-0.0656534,0.582,0.21243602,0.419
0,6,0.025040895,0.622,0.19485445,0.503
0,6,0.11494151,0.519,0.16871336,0.503
0,6,0.07448362,0.038,0.23360622,0.304
0,6,0.10770449,0.022,0.23759669,0.164
0,6,0.20441595,0.0,0.30464828,0.038
0,6,0.24069527,0.0,0.23170403,0.022
4,6,0.49156097,0.0,0.4295045,0.022
0,6,0.26439956,0.034,0.34216627,0.022
6,6,0.3714789,0.18,0.41335475,0.022
6,6,0.20964953,0.219,0.40796396,0.095
3,6,-0.06455049,0.219,0.32545164,0.117
3,6,0.16248736,0.219,0.32016882,0.14
0,0,0.0034505017,0.192,0.183,0.164
4,0,0.3180577,0.192,0.33823952,0.164
4,0,0.29417428,0.198,0.2737101,0.164
7,0,0.13673832,0.198,0.29274696,0.164
0,1,0.12436131,0.0,0.4783145,0.204
0,1,-0.05419695,-0.123,0.33310425,0.204
0,1,0.24234536,-0.123,0.47029242,0.219
0,1,0.05322825,-0.123,0.26674077,0.219
0,1,-0.057676382,-0.083,0.34492773,0.219
0,1,0.056549653,-0.068,0.33502927,0.282
4,1,0.46324065,-0.044,0.5128593,0.373
4,1,0.3483756,-0.004,0.53388923,0.476
4,1,0.3093367,-0.147,0.41293207,0.48
4,1,0.27935693,-0.147,0.39597037,0.543
0,1,0.04802022,-0.123,0.37267208,0.543
3,1,0.0021485016,-0.123,0.5198841,0.645
4,1,0.44035155,-0.59,0.47625485,0.701
4,1,0.40354297,-0.657,0.49337438,0.78
4,1,0.47864994,-0.693,0.41311362,0.797
4,1,0.5940026,-0.693,0.5901427,0.803
7,1,-0.14567232,-0.653,0.45934686,0.797
7,5,-0.14567232,-0.618,0.45934686,0.803
6,5,0.460914,-0.59,0.4683332,0.803
7,5,0.3475839,-0.59,0.33467242,0.849
6,5,0.21145502,-0.59,0.34734225,0.945
7,5,-0.14567232,-0.653,0.45934686,0.985
0,5,0.19358061,-0.922,0.40329048,0.985
7,5,-0.14567232,-0.97,0.45934686,0.985
7,5,0.001404509,-0.97,0.35581356,0.985
7,5,-0.14567232,-0.97,0.45934686,0.985
4,5,0.52811396,-0.97,0.53193784,0.985
7,5,0.44865206,-0.97,0.49412623,0.985
0,5,0.24578282,-0.97,0.31129405,0.985
6,5,0.50520515,-0.97,0.57203716,0.985
7,5,-0.14567232,-0.97,0.45934686,0.985
7,5,-0.14567232,-0.97,0.45934686,0.985
7,5,-0.14567232,-0.97,0.45934686,0.985
4,5,0.53823304,0.0,0.50885326,0.0
4,5,0.548146,0.0,0.55487,0.0
0,5,0.1373063,-0.123,0.35484424,0.0
0,5,0.13952084,-0.891,0.25945503,0.64
7,5,-0.1098216,-0.97,0.64580214,1.0
7,5,-0.14567232,-0.97,0.45934686,1.0
7,5,-0.14567232,-0.732,0.45934686,0.74
7,5,-0.14567232,-0.693,0.45934686,0.724
0,5,-0.014094479,0.0,0.13791594,0.0
0,5,-0.010977715,0.0,0.13544367,0.0
0,5,0.07606447,0.0,0.23730022,0.044
0,5,-0.1387189,-0.38,0.3667933,0.44
3,5,-0.20887157,-0.527,0.58323854,0.503
0,0,0.1552478,0.0,0.13308847,0.059
0,0,0.015934698,-0.037,0.22785127,0.048
0,0,0.0065847263,0.102,0.18241465,0.079
6,0,0.17797047,0.163,0.3641192,0.109
0,0,0.07629734,0.181,0.17279395,0.153
0,0,0.077097505,0.16,0.19490163,0.154
0,0,0.08449,0.168,0.18525262,0.144
0,0,0.11635637,0.153,0.13362458,0.168
0,0,0.10709381,0.154,0.13534383,0.126
0,0,0.13731065,0.181,0.19305338,0.107
0,0,0.07462619,0.189,0.24259275,0.054
0,0,0.070030786,0.167,0.20782518,0.042
0,0,0.018486694,0.173,0.21904054,0.055
0,0,0.09815499,0.181,0.1758587,0.069
0,0,0.09625977,0.154,0.14824617,0.071
0,0,0.069312915,0.093,0.1437183,0.07
0,0,0.07051264,0.062,0.22409087,0.083
0,0,0.114657685,0.079,0.17189367,0.107
0,0,0.06825108,0.064,0.18670224,0.139
0,0,0.08758591,0.175,0.1694328,0.144
0,0,0.08276123,0.18,0.16017744,0.114
0,0,0.084641516,0.171,0.16738486,0.111
0,0,-0.01474214,0.15,0.18193482,0.079
0,0,0.05219864,0.088,0.15100679,0.065
0,0,0.068537965,0.116,0.14749232,0.084
0,0,0.065770864,0.12,0.13948767,0.086
0,0,0.043879293,0.136,0.105403796,0.077
0,0,0.06107925,0.139,0.19591385,0.131
0,0,0.023443893,0.139,0.14295927,0.103
0,0,0.034619123,0.141,0.13542451,0.111
0,0,0.07867825,0.182,0.14562865,0.175
0,0,0.07992189,0.182,0.14526789,0.135
0,0,0.073043436,0.184,0.15564373,0.051
0,0,0.07592578,0.139,0.18604934,0.073
0,0,0.047575474,0.022,0.14703369,0.083
0,0,0.101882845,0.03,0.16673389,0.175
0,0,0.06556252,0.146,0.19059274,0.173
0,0,0.045629904,0.154,0.19758913,0.118
0,0,0.09319024,0.152,0.17771804,0.118
0,0,0.021274373,0.093,0.19807167,0.085
0,0,0.11837338,0.077,0.2657295,0.085
0,0,0.024694167,0.104,0.20718917,0.109
0,0,0.09231277,0.116,0.19226937,0.168
0,0,0.10401893,0.122,0.22933865,0.135
0,0,0.13140857,0.12,0.17141515,0.032
0,0,0.09909056,0.076,0.21085909,0.051
0,0,0.11265087,0.152,0.19146019,0.087
6,0,-0.15720955,-0.184,0.6068902,0.097
6,0,-0.122385666,-0.052,0.5834609,0.098
0,0,0.09918463,-0.078,0.29490027,0.128
0,0,0.07256764,-0.096,0.26776087,0.161
6,0,0.13880394,-0.172,0.33866447,0.184
0,0,0.19114175,-0.137,0.26346418,0.174
0,0,0.19114175,-0.137,0.26346418,0.174
0,0,0.17381652,-0.063,0.24815097,0.104
0,0,0.14655924,-0.073,0.21529794,0.047
0,0,0.15593225,-0.153,0.1908998,0.073
0,0,0.13159057,0.101,0.21714363,0.066
0,0,0.105074584,0.195,0.22946301,0.096
0,0,-0.043459967,0.015,0.19618993,0.16
0,0,-0.04235143,-0.07,0.17103669,0.152
0,0,-0.02240868,-0.045,0.16618067,0.105
0,0,-0.05895206,-0.066,0.17346968,0.132
0,0,-0.02015502,-0.17,0.10496442,0.099
0,0,-0.02015502,-0.17,0.10496442,0.099
0,0,0.028491423,0.025,0.18899176,0.091
0,0,0.057071134,0.152,0.15610728,0.095
0,0,0.06337661,0.199,0.20439231,0.092
0,0,0.09780276,0.178,0.22172269,0.093
0,0,0.10558632,0.143,0.2261461,0.097
0,0,0.09111741,0.057,0.1465945,0.096
0,0,0.13265437,0.116,0.19184932,0.099
0,0,-0.2281026,0.093,0.348044,0.105
0,0,0.09746961,0.171,0.22391143,0.027
0,0,0.066776685,0.145,0.26716858,0.047
0,0,0.080625385,0.092,0.18674625,0.059
0,0,0.07686165,0.064,0.1897495,0.064
0,0,0.08568664,0.101,0.1914313,0.069
6,0,0.28949156,0.119,0.30740765,0.083
0,0,0.14256611,0.036,0.16388519,0.086
0,0,0.1324604,0.101,0.24186507,0.092
0,0,0.06545373,0.18,0.19898555,0.094
0,0,-0.015413694,0.199,0.12835743,0.113
7,0,-0.0063573755,0.193,0.21890044,0.116
0,0,0.033968672,0.161,0.17254871,0.068
0,0,0.004977666,0.157,0.17995396,0.033
0,0,-0.04034654,0.135,0.15259221,0.082
0,0,-0.4297946,0.178,0.43114817,0.084
0,0,-0.3565996,-0.093,0.42898098,0.101
6,0,-0.2645467,-0.064,0.46920082,0.138
0,0,0.11550933,-0.191,0.16377467,0.195
0,0,0.098699585,-0.177,0.18041965,0.169
0,0,0.088936,-0.109,0.19890103,0.086
0,0,0.08074272,0.063,0.17491123,0.133
0,0,0.050284013,0.118,0.16131395,0.118
0,0,0.01350699,0.113,0.11407679,0.129
0,0,-0.014913499,0.124,0.15930732,0.085
0,0,0.058624893,0.122,0.21808872,0.12
0,0,-0.14029852,0.109,0.04924782,0.169
0,0,0.07710165,0.049,0.20969439,0.198
0,0,0.07710165,0.049,0.20969439,0.198
4,0,0.39829645,0.076,0.37121928,0.129
1,0,0.049657986,0.088,0.24391541,0.119
0,0,0.031521276,0.091,0.14107776,0.081
0,0,0.15674423,0.102,0.21296552,0.087
0,0,0.1141561,0.032,0.24690467,0.09
0,0,0.25898892,0.133,0.4336723,0.102
0,0,0.24638945,0.142,0.36406374,0.105
0,0,-0.03039158,0.143,0.19535232,0.114
0,0,-0.12053289,0.108,0.16367406,0.127
0,0,-0.09803342,0.105,0.233257,0.104
6,0,0.018165827,0.144,0.28099352,0.1
0,0,0.045878634,0.188,0.22039708,0.051
0,0,0.021790974,0.181,0.22312513,0.049
0,0,0.008037973,0.146,0.24763298,0.06
0,0,0.010828629,0.083,0.2890931,0.077
0,0,0.081619546,0.11,0.28258187,0.141
0,0,0.015151672,0.126,0.21054992,0.143
0,0,-0.015526995,-0.153,0.14280733,0.187
0,0,-0.015526995,-0.153,0.14280733,0.187
0,0,-0.023961432,-0.131,0.20128563,0.124
0,0,-0.0005522184,-0.107,0.13702217,-0.014
0,0,4.0557235e-05,-0.064,0.16134775,0.007
0,0,0.014545873,0.023,0.19631776,0.055
0,0,0.08771373,0.112,0.20947164,0.123
0,0,0.14214288,0.116,0.27971685,0.12
0,0,0.2165952,0.116,0.314764,0.105
0,0,0.116576165,0.066,0.21270156,0.126
0,0,0.11998369,0.064,0.19713986,0.095
0,0,0.07877903,0.045,0.1883255,0.087
0,0,0.10257161,0.028,0.30371797,0.09
0,0,0.1104981,0.051,0.23623025,0.126
0,0,0.05632607,0.083,0.27971992,0.1
0,0,0.08678882,0.094,0.18805963,0.068
0,0,0.024506286,0.094,0.13843313,0.117
0,0,-0.00080829486,0.095,0.098853186,0.159
0,0,0.0032466725,0.092,0.14015743,0.149
0,0,-0.04676156,0.093,0.130194,0.119
0,0,-0.027258925,0.085,0.13237314,0.095
0,0,0.039917827,0.063,0.22514373,0.194
0,0,0.032292657,0.059,0.17246251,0.176
0,0,0.030796677,0.065,0.14041764,0.121
0,0,-0.0071613565,0.062,0.18832819,0.136
7,0,0.14915852,0.093,0.33725494,0.09
0,0,0.044423908,0.098,0.23369735,0.104
0,0,0.09279981,0.107,0.18908943,0.156
0,0,0.13777834,0.112,0.22582003,0.131
0,0,0.13886762,0.108,0.23142102,0.089
0,0,0.065262794,0.055,0.16736297,0.051
0,0,0.078553796,0.043,0.24236405,0.077
0,0,0.13032202,0.077,0.27181426,0.065
0,0,0.0970128,0.077,0.2915581,0.098
0,0,-0.024306107,0.104,0.26885256,0.152
0,0,0.06614133,0.105,0.17383409,0.077
0,0,0.06717268,0.105,0.20844868,0.108
0,0,0.056887403,0.105,0.2442956,0.134
0,0,0.043371737,0.107,0.18135874,0.067
0,0,0.08765748,0.027,0.20261717,0.118
6,0,0.104588315,0.131,0.27257773,0.167
0,0,0.07302204,0.133,0.25690153,0.193
0,0,0.07302204,0.133,0.25690153,0.193
0,0,0.057686046,0.133,0.20982563,0.113
0,0,0.08071531,0.146,0.13842593,0.021
0,0,0.0926106,0.145,0.21930292,0.144
0,0,0.15113078,0.145,0.22613776,0.118
0,0,0.098351166,0.146,0.14572488,0.06
0,0,0.1427947,0.103,0.24240065,0.058
0,0,0.17681798,0.002,0.33159667,0.09
6,0,0.15555163,0.002,0.34412837,0.093
6,0,0.21051052,0.029,0.393846,0.186
0,0,0.0420745,0.109,0.22909155,0.19
0,0,0.07137257,0.132,0.2378507,0.166
0,0,0.07669093,0.155,0.16269083,0.101
0,0,0.08659913,0.156,0.16551392,0.152
0,0,0.109640196,0.156,0.16696338,0.105
0,0,0.12723106,0.157,0.22469479,0.047
0,0,0.07790533,0.158,0.1720902,0.033
0,0,0.05921287,0.194,0.20038107,0.049
0,0,-0.053973526,0.165,0.28592125,0.06
0,0,0.11030488,0.078,0.20396537,0.082
0,0,-0.0030676462,0.111,0.19503039,0.093
0,0,-0.02880512,0.149,0.103379875,0.11
0,0,0.10562375,0.14,0.14107907,0.122
0,0,0.06160438,0.0,0.20693582,0.158
0,0,0.0537628,0.047,0.17744079,0.176
0,0,0.15545997,0.124,0.23517051,0.18
0,0,0.15821189,0.124,0.20222914,0.165
0,0,0.1986666,0.124,0.2724645,0.109
0,0,0.05404353,0.117,0.16014591,0.125
0,0,0.16753477,0.119,0.2667849,0.165
0,0,0.10280633,0.119,0.21595377,-0.077
0,0,0.07768479,0.167,0.23596478,0.199
0,0,0.15281889,0.166,0.29314017,0.165
0,0,-0.033554718,0.096,0.24118274,0.17
0,0,-0.09156908,0.099,0.17277008,0.158
0,0,-0.08621019,0.104,0.12616473,0.126
0,0,-0.06655452,0.11,0.14035234,0.113
0,0,-0.0048709437,0.08,0.18306883,0.125
0,0,-0.014207467,0.067,0.23598787,0.087
0,0,0.0011446662,0.02,0.2222394,0.094
0,0,-0.037072215,0.041,0.18049827,0.137
0,0,-0.07190204,0.077,0.19811065,0.158
0,0,-0.1104929,0.151,0.2621092,0.157
6,0,0.14948705,-0.106,0.2684116,0.169
0,0,0.07727292,0.165,0.30962387,0.131
0,0,-0.053997688,0.147,0.18335748,0.19
0,0,0.05212345,0.167,0.20880124,0.197
0,0,0.03127771,0.17,0.086396635,0.172
0,0,0.04017575,0.164,0.11193405,0.094
0,0,0.14194107,0.144,0.22162494,0.011
0,0,-0.056636486,0.116,0.27792558,0.011
0,0,0.060730144,0.131,0.19005449,0.025
0,0,0.0343569,0.137,0.16694167,0.078
0,0,0.031702414,0.16,0.13304625,0.106
0,0,0.025296055,0.168,0.13864785,0.161
6,0,0.043437168,0.173,0.29487935,0.19
6,0,0.045899943,0.173,0.2938733,0.173
0,0,-0.041820083,0.173,0.23204145,0.177
0,0,-0.014060326,0.165,0.17548305,0.177
0,0,0.002287209,0.165,0.17670456,0.144
0,0,0.10639028,0.16,0.18006936,0.163
0,0,0.055193238,0.164,0.2369774,0.184
0,0,0.18309885,0.165,0.280821,0.129
0,0,-0.0780443,0.163,0.19963765,0.11
0,0,0.0065044574,0.163,0.07766238,0.143
0,0,0.0073663667,0.163,0.126717,0.161
0,0,0.034432627,0.154,0.21242365,0.178
0,0,0.09247707,0.153,0.2512111,0.154
0,0,0.16468218,0.155,0.30246633,0.172
0,0,0.21095812,0.148,0.19144243,0.19
6,0,0.14423513,0.167,0.35355797,0.177
0,0,0.09078485,0.167,0.23330417,0.146
4,0,0.26207528,0.167,0.39028227,0.083
6,0,0.28042236,0.167,0.44121176,0.114
0,0,0.04298967,0.167,0.28485814,0.175
0,0,0.037831627,0.168,0.22442746,0.145
0,0,0.07050297,0.167,0.17786305,0.186
0,0,0.11259109,0.167,0.32003492,0.193
0,0,0.058692686,0.161,0.18397549,0.199
0,0,0.10889335,0.16,0.180824,0.163
0,0,0.10300304,-0.095,0.17600214,0.186
0,0,0.1829153,0.028,0.13193637,0.157
0,0,0.013318069,0.062,0.1574502,0.148
0,0,0.036025837,0.178,0.19508287,0.158
0,0,-0.06893915,0.178,0.18088171,0.124
0,0,-0.010549355,0.179,0.15959176,0.17
0,0,0.05033213,0.173,0.19131126,0.183
0,0,0.03312902,0.169,0.19145063,0.144
0,0,0.04591839,0.169,0.17031442,0.144
0,0,-0.004632149,0.169,0.24048454,0.175
0,0,-0.025366047,0.163,0.19904831,0.199
0,0,0.02298455,0.13,0.11232109,0.195
0,0,0.015839018,0.131,0.19268906,0.179
0,0,-0.034974214,0.15,0.123348475,0.197
0,0,-0.044120416,0.152,0.15031616,0.178
0,0,-0.078780055,0.153,0.18669048,0.109
0,0,-0.08746213,0.159,0.13771428,0.094
0,0,-0.05507988,0.158,0.13560505,0.118
0,0,-0.02724268,0.158,0.17387669,0.071
0,0,0.0102522485,0.16,0.13337162,0.098
0,0,-0.06740532,0.16,0.13377284,0.15
0,0,-0.042669427,0.16,0.15489277,0.195
0,0,-0.023277197,0.16,0.22002599,0.155
0,0,-0.121618785,0.161,0.103807256,0.081
0,0,-0.11348462,0.161,0.12310715,0.073
0,0,-0.09055979,0.16,0.17596847,0.16
0,0,-0.10911289,0.161,0.14142987,0.171
0,0,-0.12944028,0.158,0.15756306,0.076
0,0,-0.2700863,0.194,0.2375536,0.01
0,0,-0.088346414,0.193,0.11387396,0.075
0,0,0.013811234,0.152,0.15788831,0.112
0,0,0.023616716,0.117,0.16799468,0.11
0,0,-0.03849563,0.064,0.09820512,0.111
0,0,-0.051251426,0.145,0.18009958,0.124
0,0,-0.02479238,0.184,0.1535061,0.124
3,0,-0.024410153,0.0,0.49580392,0.0
7,7,0.220839,0.393,0.2145136,0.614
3,7,-0.21035321,0.196,0.6496204,0.251
7,7,0.53502154,0.196,0.4931849,0.275
7,7,0.27520618,0.196,0.5378397,0.306
7,7,0.18300115,0.243,0.4515467,0.338
3,7,-0.13972352,0.243,0.773308,0.377
4,7,0.46574065,0.338,0.37135473,0.393
0,7,0.28502962,0.353,0.24940541,0.44
0,7,0.32354212,0.353,0.27559203,0.488
4,7,0.42364797,0.385,0.3348709,0.574
4,7,0.47436973,0.535,0.38015148,0.59
4,7,0.3836411,0.574,0.41290194,0.638
6,7,0.21046707,0.59,0.33426133,0.701
0,7,0.024257675,0.653,0.20208675,0.716
0,7,0.13976757,0.701,0.1732547,0.756
7,7,0.18407084,0.732,0.4236549,0.724
4,7,0.2050716,0.29,0.21363693,0.243
0,7,-0.112803966,0.267,0.11995858,0.251
3,4,0.23906952,0.156,0.3172728,0.211
7,4,0.0003878288,0.133,0.39014474,0.251
0,4,0.0700934,0.211,0.20359227,0.29
4,4,0.16828638,0.251,0.33099365,0.361
4,4,0.14833897,0.29,0.21815759,0.393
7,4,0.1962216,0.306,0.25966355,0.417
0,7,0.12101984,0.353,0.22722909,0.361
0,7,0.019946732,0.353,0.2780195,0.322
4,7,0.23832437,0.353,0.31891203,0.322
0,7,0.05035171,0.306,0.16462268,0.322
0,7,0.065667175,0.275,0.29393083,0.322
4,7,0.2762509,0.338,0.34483713,0.322
4,7,0.40945488,0.385,0.39575773,0.322
0,0,0.07439302,0.133,0.3049755,0.172
0,0,-0.05395761,0.156,0.14019203,0.14
0,0,-0.08210295,0.14,0.21024278,0.085
0,0,-0.123508394,0.093,0.26988545,0.077
0,0,-0.08030707,0.077,0.2592173,0.062
0,0,-0.03603924,-0.071,0.19330397,0.054
0,0,-0.114080936,-0.191,0.20850113,0.172
0,0,0.015174054,-0.159,0.1087174,0.164
0,0,-0.15622596,-0.071,0.14530091,0.156
0,7,-0.14024475,-0.063,0.3505195,0.133
0,7,-0.18465923,-0.047,0.2825247,0.117
0,7,-0.08525074,-0.047,0.16695182,0.077
0,7,0.0021255165,-0.023,0.18060791,0.062
0,7,-0.09690415,-0.039,0.14234693,0.125
0,7,-0.07530309,0.0,0.14726463,0.196
0,7,0.02542442,0.046,0.14561409,0.227
0,7,-0.15694396,0.117,0.36339948,0.227
0,7,-0.04956288,0.14,0.24503082,0.251
0,0,-0.11087862,0.093,0.21612981,0.101
0,0,0.17997421,0.117,0.2678433,0.101
0,0,-0.058574073,0.117,0.45126876,0.156
0,7,-0.043321945,0.117,0.25742254,0.172
7,4,0.025595672,0.235,0.37743556,0.29
7,4,0.08352257,0.251,0.30137613,0.314
0,4,0.07583043,0.211,0.1611043,0.314
4,4,0.1429249,0.196,0.2066994,0.29
0,6,-0.10409351,0.567,0.5364785,0.235
7,6,-0.17753933,0.567,0.43735573,0.235
0,6,-0.008373123,0.543,0.3805144,0.235
3,6,-0.21144554,0.527,0.57185334,0.235
0,6,-0.14251247,0.511,0.31200933,0.235
6,6,0.03709171,0.511,0.5516872,0.235
0,6,-0.055975836,0.495,0.4792411,0.235
4,6,0.15645812,0.503,0.54959315,0.235
0,6,-0.024550628,0.527,0.37742338,0.235
0,6,-0.12177436,0.503,0.37037534,0.235
0,6,0.17287073,0.503,0.316341,0.235
4,6,0.010357369,0.503,0.678248,0.235
0,6,0.18645856,0.503,0.37407246,0.235
6,6,0.08357294,0.503,0.49838224,0.314
6,6,0.15568852,0.503,0.39976126,0.401
6,6,-0.012470972,0.503,0.5077434,0.393
1,6,-0.043641813,0.503,0.47938427,0.424
0,6,0.035878174,0.503,0.26947477,0.424
0,6,-0.2382347,0.503,0.6144027,0.424
0,6,-0.031266544,0.503,0.2233606,0.424
0,6,-0.032267943,0.527,0.2622691,0.393
0,6,-0.021602046,0.527,0.19295368,0.377
0,6,-0.08133952,0.527,0.4387516,0.361
3,6,-0.1662374,0.527,0.45468965,0.377
1,6,-0.403602,0.527,0.52243745,0.353
0,6,-0.0052003115,0.527,0.28231344,0.353
0,6,0.13302524,0.527,0.3391811,0.353
0,6,0.108046114,0.527,0.22249898,0.353
0,6,0.042772762,0.527,0.33707145,0.306
0,6,0.13722634,0.527,0.35331064,0.282
0,6,-0.12335746,0.527,0.29760152,0.282
0,6,-0.01155974,0.527,0.2352331,0.282
0,7,-0.029657975,0.503,0.1052385,0.267
0,7,-0.07187408,0.495,0.12100762,0.267
0,7,-0.058272414,0.432,0.09477483,0.267
0,7,0.037202284,0.393,0.14910094,0.267
0,7,0.020000257,0.353,0.10981579,0.267
0,7,-0.050525296,0.282,0.0975855,0.267
0,7,-0.08489063,0.227,0.22058767,0.243
0,7,-0.030334711,0.227,0.0923748,0.235
0,7,-0.07432438,0.204,0.32388586,0.267
6,7,-0.1468881,0.235,0.48074082,0.267
7,7,0.0111617,0.267,0.31489843,0.29
0,7,0.063411765,0.314,0.20762143,0.282
7,7,0.08163257,0.361,0.26437923,0.306
7,7,0.14343636,0.393,0.2678537,0.29
4,7,0.18745665,0.417,0.4143653,0.353
4,7,0.21611261,0.472,0.5187664,0.346
4,7,0.10551874,0.551,0.38523653,0.424
4,7,0.3715411,0.551,0.38888338,0.495
7,7,0.15672858,0.574,0.4128578,0.574
4,7,0.23780257,0.574,0.38589355,0.59
4,7,0.30510494,0.488,0.3522143,0.606
4,7,0.32262537,0.393,0.37142605,0.582
4,7,0.3018281,0.361,0.34734526,0.551
7,4,0.27286482,0.361,0.38373432,0.417
4,4,0.09808898,0.361,0.20721036,0.393
