cat_pred,cat_true,val_pred,val_true,aro_pred,aro_true
6,0,-0.3136783,0.0,0.16148555,0.083
6,0,-0.3180495,0.0,0.17356603,0.084
0,0,-0.32253134,0.0,0.1587754,0.086
6,0,-0.31665087,0.0,0.2126679,0.081
0,0,-0.25628588,0.0,0.10404601,0.085
6,0,-0.28996032,0.0,0.1550011,0.084
6,0,-0.36172915,0.0,0.29207045,0.085
6,0,-0.32687566,0.0,0.18425599,0.085
0,0,-0.2747859,0.0,0.11938524,0.09
0,0,-0.21139455,0.0,0.07887499,0.089
0,0,-0.2693509,0.0,0.124992765,0.09
6,0,-0.34561265,0.0,0.19424409,0.09
0,0,-0.29338133,0.0,0.10177144,0.088
0,0,-0.26118118,0.0,0.07105407,0.084
0,0,-0.28697902,0.0,0.115599915,0.087
0,0,-0.23328121,0.0,0.13426907,0.09
6,0,-0.2839095,0.0,0.26304126,0.091
0,0,-0.21908614,0.0,0.17724773,0.092
0,0,-0.15809542,0.0,0.10236481,0.092
0,0,-0.19121076,0.0,0.096726224,0.092
0,0,-0.2287198,0.0,0.12892097,0.093
0,0,-0.21417108,0.007,0.084768005,0.094
0,0,-0.23796526,0.016,0.15932247,0.094
0,0,-0.26890317,0.034,0.13432662,0.094
0,0,-0.1994422,0.049,0.08740191,0.094
0,0,-0.21600775,0.07,0.11228855,0.095
0,0,-0.20235996,0.074,0.08592225,0.094
0,0,-0.20797433,0.077,0.081685714,0.093
0,0,-0.22275476,0.079,0.103000656,0.092
0,0,-0.24601609,0.077,0.15465014,0.091
0,0,-0.27569258,0.079,0.16262846,0.094
6,0,-0.36438003,0.079,0.33833027,0.088
6,0,-0.2793889,0.079,0.19316581,0.088
6,0,-0.31114653,0.078,0.22079554,0.089
6,0,-0.2835119,0.079,0.22900122,0.087
6,0,-0.24037184,0.079,0.16284874,0.085
6,0,-0.25813383,0.079,0.18004669,0.086
0,0,-0.25459567,0.077,0.16354017,0.086
0,0,-0.20785466,0.077,0.17787555,0.088
0,0,-0.25423974,0.077,0.17577207,0.089
0,0,-0.15831076,0.077,0.104102865,0.088
6,0,-0.31364253,0.077,0.16168106,0.087
0,0,-0.26574776,0.077,0.121844724,0.088
0,0,-0.26270595,0.077,0.101625524,0.088
6,0,-0.22198874,0.077,0.16295679,0.087
0,0,-0.2100365,0.079,0.07721701,0.09
6,0,-0.28008702,0.081,0.17251714,0.09
0,0,-0.18727194,0.082,0.106516466,0.088
0,0,-0.1972897,0.083,0.101015344,0.088
0,0,-0.2217478,0.087,0.08237266,0.087
0,0,-0.21664055,0.087,0.09008674,0.087
0,0,-0.23365352,0.086,0.14685392,0.086
0,0,-0.22534214,0.087,0.070529506,0.088
0,0,-0.25532848,0.09,0.11183482,0.087
6,0,-0.30059817,0.089,0.19862376,0.09
0,0,-0.2259525,0.086,0.057061397,0.089
0,0,-0.23425299,0.092,0.12498356,0.09
0,0,-0.2286225,0.088,0.09636699,0.09
0,0,-0.2674775,0.092,0.15984349,0.09
4,0,-0.09013329,0.093,0.23727304,0.09
0,0,-0.14967033,0.09,0.11321154,0.091
0,0,-0.18273862,0.092,0.07804165,0.091
4,0,-0.17242223,0.092,0.40249786,0.09
0,0,-0.22065435,0.095,0.13112286,0.09
6,0,-0.15216772,0.096,0.22453742,0.092
0,0,-0.23585796,0.094,0.062357113,0.09
0,0,-0.22707227,0.092,0.041877788,0.09
0,0,-0.2107476,0.094,0.04438109,0.09
0,0,-0.22912113,0.11,0.09167666,0.092
0,0,-0.22909449,0.15,0.11664213,0.09
0,0,-0.2118827,0.161,0.09038323,0.09
0,0,-0.13014926,0.161,0.08190867,0.089
0,0,-0.27776483,0.161,0.1466418,0.088
0,0,-0.26568243,0.158,0.12832204,0.088
0,0,-0.26846394,0.155,0.07266353,0.088
0,0,-0.2540177,0.153,0.11465824,0.09
0,0,-0.24738045,0.152,0.1184495,0.089
0,0,-0.23020215,0.146,0.11144182,0.09
0,0,-0.23794433,0.145,0.09370318,0.09
0,0,-0.23537812,0.144,0.082937956,0.09
0,0,-0.23941642,0.144,0.075989075,0.09
0,0,-0.21848986,0.144,0.071015574,0.091
0,0,-0.25338235,0.14,0.073887676,0.09
6,0,-0.31098598,0.134,0.14527303,0.092
0,0,-0.23943406,0.132,0.14885467,0.092
0,0,-0.19183688,0.129,0.1506556,0.09
0,0,-0.23239006,0.126,0.10089176,0.09
6,0,-0.35098934,0.126,0.28115448,0.092
0,0,-0.27799407,0.126,0.13509339,0.091
0,0,-0.16968146,0.125,0.1513899,0.091
0,0,-0.28466356,0.125,0.1776999,0.088
6,0,-0.31864113,0.124,0.17610021,0.088
0,0,-0.24881078,0.125,0.11547987,0.09
0,0,-0.22147024,0.124,0.11186579,0.09
0,0,-0.21216585,0.125,0.09113387,0.09
0,0,-0.2783776,0.125,0.09581153,0.088
0,0,-0.2666119,0.124,0.09744511,0.089
0,0,-0.31973064,0.126,0.12752369,0.088
0,0,-0.2558562,0.124,0.14438614,0.089
0,0,-0.18520725,0.125,0.057946,0.086
0,0,-0.15916008,0.125,0.07967146,0.086
0,0,-0.23250762,0.124,0.06935875,0.085
0,0,-0.19069897,0.124,0.055651713,0.084
0,0,-0.21531852,0.125,0.060553107,0.083
0,0,-0.20452803,0.124,0.07434827,0.083
0,0,-0.20357381,0.124,0.056608636,0.083
0,0,-0.26167366,0.124,0.039637093,0.089
0,0,-0.17569089,0.124,0.06744904,0.087
0,0,-0.2031991,0.124,0.084531784,0.088
0,0,-0.083845675,0.125,0.039527934,0.09
0,0,-0.1286602,0.124,0.026097093,0.089
0,0,0.038755186,0.125,0.030770231,0.088
0,0,-0.1998912,0.125,0.04080397,0.087
0,0,-0.21682128,0.125,0.016545413,0.083
0,0,-0.22465368,0.125,0.05159964,0.083
0,0,-0.13836995,0.125,0.06704722,0.084
0,0,-0.25882176,0.125,0.036090016,0.084
0,0,-0.25679561,0.124,0.088539094,0.083
0,0,-0.2282428,0.125,0.06664652,0.084
0,0,-0.114773504,0.125,0.009256728,0.083
0,0,-0.1765193,0.125,0.0753419,0.084
3,0,-0.16867363,0.124,0.20274432,0.084
3,0,-0.106478706,0.125,0.19503683,0.084
0,0,-0.11097709,0.125,0.051035568,0.084
0,0,-0.1497485,0.125,0.11057532,0.082
0,0,-0.18324791,0.125,0.14067659,0.084
6,0,-0.23747398,0.125,0.114083186,0.084
0,0,-0.2842713,0.125,0.084165394,0.086
6,0,-0.31672126,0.125,0.18946213,0.084
0,0,-0.2299587,0.125,0.07021983,0.085
0,0,-0.2619372,0.125,0.07942963,0.084
0,0,-0.23236734,0.125,0.17809199,0.084
0,0,-0.187666,0.125,0.09198285,0.086
0,0,-0.22909746,0.125,0.16181791,0.088
6,0,-0.18038832,0.125,0.27140087,0.089
6,0,-0.16386268,0.125,0.22767377,0.083
4,0,-0.17381896,0.125,0.25700736,0.085
6,0,-0.14568563,0.125,0.26634607,0.088
0,0,-0.21263842,0.125,0.1875326,0.09
6,0,-0.17057498,0.125,0.2965414,0.09
6,0,-0.24724156,0.125,0.28161615,0.089
3,0,-0.20271166,0.125,0.26244685,0.089
6,0,-0.19708753,0.124,0.34460762,0.09
6,0,-0.30608103,0.124,0.25366777,0.088
6,0,-0.31793922,0.124,0.42848635,0.088
0,0,-0.26261625,0.125,0.15650626,0.09
0,0,-0.25547382,0.125,0.13158149,0.09
0,0,-0.2610329,0.125,0.13359612,0.092
6,0,-0.2840302,0.124,0.25265747,0.091
6,0,-0.3360647,0.125,0.1493933,0.091
0,0,-0.29640853,0.125,0.13531066,0.09
6,0,-0.31490254,0.125,0.19847573,0.09
0,0,-0.26474532,0.126,0.062067233,0.09
0,0,-0.24163136,0.125,0.09790575,0.089
0,0,-0.16787314,0.124,0.028479408,0.09
0,0,-0.23826468,0.125,0.15107578,0.087
6,0,-0.2775388,0.125,0.21002565,0.086
6,0,-0.23397447,0.126,0.22921672,0.089
6,0,-0.25278342,0.125,0.2453026,0.088
3,0,-0.11556331,0.124,0.29506645,0.092
0,0,-0.21226114,0.125,0.09512657,0.091
3,0,-0.13580304,0.125,0.33006307,0.092
3,0,-0.1613416,0.124,0.37608594,0.09
0,0,-0.16200413,0.124,0.18127689,0.091
0,0,-0.26560265,0.125,0.11835465,0.092
0,0,-0.27103978,0.124,0.15568507,0.088
0,0,-0.20856933,0.127,0.17087871,0.09
0,0,-0.22655472,0.129,0.118910626,0.09
0,0,-0.20867485,0.129,0.15279782,0.09
0,0,-0.22344837,0.13,0.119881354,0.089
0,0,-0.20375043,0.131,0.12299244,0.091
0,0,-0.24393204,0.13,0.1052988,0.09
0,0,-0.2587011,0.131,0.10584605,0.091
0,0,-0.28703827,0.131,0.08089489,0.091
0,0,-0.31425637,0.132,0.12641174,0.09
6,0,-0.38797098,0.133,0.30599102,0.091
0,0,-0.24451949,0.133,0.16321176,0.09
0,0,-0.27320734,0.133,0.15892845,0.09
6,0,-0.30906487,0.133,0.23781866,0.088
0,0,-0.3534635,0.133,0.08024874,0.09
0,0,-0.23832476,0.134,0.120292544,0.088
0,0,-0.2799968,0.133,0.13609877,0.09
0,0,-0.2217052,0.133,0.091750205,0.089
0,0,-0.24702892,0.133,0.08253747,0.09
0,0,-0.21634075,0.133,0.09289799,0.088
0,0,-0.22721264,0.133,0.13403887,0.09
6,0,-0.24293478,0.131,0.20700318,0.09
0,0,-0.31273073,0.132,0.11934784,0.093
0,0,-0.27267787,0.131,0.08137625,0.093
6,0,-0.30747283,0.131,0.22900245,0.091
6,0,-0.26883277,0.132,0.2546509,0.092
0,0,-0.23324995,0.131,0.1865959,0.091
6,0,-0.3096396,0.131,0.28828484,0.093
6,0,-0.2770153,0.132,0.2462507,0.091
0,0,-0.20181175,0.132,0.11783076,0.093
6,0,-0.14375988,0.131,0.1508578,0.093
6,0,-0.33727324,0.132,0.22325946,0.092
0,0,-0.18300171,0.131,0.11784738,0.093
6,0,-0.32680407,0.131,0.1602585,0.091
6,0,-0.3283068,0.131,0.21047097,0.09
0,0,-0.2695145,0.131,0.1029031,0.092
6,0,-0.27122754,0.131,0.16796944,0.091
6,0,-0.3513003,0.131,0.11232148,0.091
0,0,-0.25125656,0.131,0.06383334,0.09
0,0,-0.29186708,0.131,0.18082897,0.092
6,0,-0.33209258,0.131,0.2549274,0.092
6,0,-0.36502475,0.132,0.35149774,0.092
5,0,-0.36955643,0.131,0.32669768,0.092
5,0,-0.33216944,0.131,0.2604481,0.092
6,0,-0.3401091,0.131,0.1977283,0.092
6,0,-0.3800812,0.131,0.3054582,0.092
6,0,-0.33074552,0.131,0.24297392,0.092
5,0,-0.37489557,0.131,0.32819623,0.092
6,0,-0.34495065,0.131,0.2578253,0.093
6,0,-0.32601297,0.131,0.23589669,0.092
4,0,-0.16184352,0.132,0.3077733,0.092
0,0,-0.23513372,0.131,0.046287417,0.092
6,0,-0.3407911,0.131,0.24265778,0.092
0,0,-0.3063675,0.131,0.19936356,0.093
0,0,-0.2439576,0.131,0.11122213,0.092
6,0,-0.29136288,0.131,0.18817721,0.092
6,0,-0.2868939,0.131,0.17497842,0.092
0,0,-0.30291793,0.131,0.1768623,0.092
6,0,-0.29489145,0.131,0.24120863,0.093
6,0,-0.3662362,0.131,0.31492543,0.092
0,0,-0.2806624,0.131,0.17554563,0.092
0,0,-0.27454296,0.131,0.16600361,0.092
6,0,-0.32669947,0.131,0.32503486,0.092
0,0,-0.2414077,0.131,0.1285669,0.092
0,0,-0.20938167,0.131,0.05722982,0.093
0,0,-0.2645222,0.131,0.13415699,0.091
0,0,-0.29579365,0.131,0.108987644,0.092
0,0,-0.16483697,0.131,0.04979682,0.091
0,0,-0.24523218,0.131,0.10242805,0.091
0,0,-0.19886485,0.131,0.08146795,0.091
0,0,-0.3186321,0.132,0.14618152,0.09
6,0,-0.29321253,0.131,0.19820797,0.088
0,0,-0.27455175,0.131,0.15615946,0.091
0,0,-0.27643415,0.131,0.15193495,0.091
0,0,-0.2515947,0.131,0.12613036,0.092
0,0,-0.23342946,0.131,0.057648044,0.091
0,0,-0.32992443,0.131,0.109864354,0.092
0,0,-0.27891916,0.132,0.11288443,0.09
6,0,-0.33378336,0.133,0.15011254,0.091
0,0,-0.2744385,0.132,0.17867643,0.091
6,0,-0.30557966,0.132,0.21259233,0.092
0,0,-0.29309306,0.133,0.15554197,0.092
6,0,-0.32773292,0.133,0.18271604,0.093
0,0,-0.29172435,0.133,0.14935187,0.093
6,0,-0.3103042,0.133,0.17989326,0.092
0,0,-0.2514556,0.132,0.14728932,0.092
0,0,-0.24771716,0.133,0.15152004,0.091
6,0,-0.30954623,0.133,0.16101652,0.091
6,0,-0.33623114,0.134,0.26624823,0.092
6,0,-0.29960176,0.134,0.15517429,0.09
0,0,-0.25465152,0.139,0.16054942,0.09
4,0,-0.1288769,0.142,0.1334728,0.09
0,0,-0.2333218,0.15,0.05887326,0.092
0,0,-0.21112712,0.16,0.013802219,0.09
0,0,-0.27263957,0.164,0.15512866,0.091
0,0,-0.26177344,0.174,0.103189155,0.092
0,0,-0.2665316,0.176,0.124036446,0.093
0,0,-0.20286456,0.173,0.06754087,0.091
0,0,-0.26581705,0.172,0.015482894,0.091
0,0,-0.24419306,0.173,0.087965265,0.091
0,0,-0.17229193,0.173,0.04646676,0.09
0,0,-0.21505512,0.173,0.061895136,0.09
0,0,-0.21935616,0.174,0.08442156,0.09
6,0,-0.29499218,0.171,0.24892974,0.09
0,0,-0.2791644,0.171,0.10768962,0.09
0,0,-0.20698978,0.171,0.0911379,0.09
0,0,-0.27835795,0.171,0.095170826,0.089
0,0,-0.2966635,0.171,0.123804525,0.09
6,0,-0.30266303,0.169,0.17797048,0.09
0,0,-0.2634955,0.169,0.10668327,0.09
0,0,-0.29311332,0.169,0.1654469,0.091
6,0,-0.3278157,0.165,0.2591433,0.09
6,0,-0.2809696,0.164,0.17549002,0.09
0,0,-0.25894454,0.164,0.17893316,0.089
0,0,-0.22357816,0.17,0.15632151,0.09
0,0,-0.2626893,0.176,0.1552594,0.09
6,0,-0.29560617,0.175,0.22945674,0.091
6,0,-0.30931067,0.176,0.17981449,0.091
0,0,-0.28277877,0.175,0.15934041,0.095
0,0,-0.22385702,0.179,0.03959611,0.097
0,0,-0.24314898,0.181,0.09620726,0.099
0,0,-0.2112703,0.182,0.003409233,0.101
0,0,-0.23770109,0.182,0.017974906,0.105
0,0,-0.2889221,0.18,0.10057622,0.107
0,0,-0.2587052,0.18,0.094543375,0.111
0,0,-0.30211142,0.179,0.13079171,0.114
6,0,-0.32354283,0.178,0.20935938,0.114
0,0,-0.2556225,0.176,0.08318483,0.115
0,0,-0.21637541,0.176,0.1327151,0.119
6,0,-0.3161729,0.175,0.17989063,0.117
6,0,-0.28258434,0.175,0.19587746,0.122
6,0,-0.29279834,0.174,0.19165298,0.128
6,0,-0.32486242,0.172,0.32260805,0.129
6,0,-0.3527442,0.171,0.30845317,0.13
6,0,-0.29722318,0.17,0.24989031,0.129
0,0,-0.24802351,0.165,0.15220663,0.129
0,0,-0.24486795,0.163,0.04226946,0.13
6,0,-0.22839601,0.162,0.16251597,0.129
0,0,-0.2626167,0.16,0.12866682,0.13
0,0,-0.2801745,0.16,0.13225023,0.128
0,0,-0.29792002,0.159,0.16652378,0.115
6,0,-0.2572009,0.156,0.30993035,0.11
6,0,-0.2797569,0.155,0.21727628,0.104
6,0,-0.27058798,0.152,0.23388515,0.104
6,0,-0.26462498,0.152,0.19503146,0.097
6,0,-0.28723535,0.152,0.2445806,0.088
6,0,-0.27693492,0.151,0.2393761,0.082
6,0,-0.2868027,0.152,0.15890801,0.078
0,0,-0.2202698,0.152,0.049806964,0.075
6,0,-0.3813036,0.152,0.08555992,0.07
6,0,-0.39764476,0.153,0.15608314,0.076
0,0,-0.1371226,0.153,0.009403786,0.081
0,0,-0.21467848,0.154,-0.032418054,0.076
6,0,-0.35314906,0.154,0.12049779,0.078
0,0,-0.34122398,0.154,0.093402304,0.081
0,0,-0.28398287,0.153,0.1445363,0.081
0,0,-0.13514037,0.154,0.032039598,0.079
0,0,-0.23100698,0.154,0.08304892,0.08
0,0,-0.1438644,0.152,0.07221484,0.081
0,0,-0.10122404,0.151,0.068500414,0.08
0,0,0.13364115,0.059,-0.0024624988,0.08
0,0,-0.14634676,0.0,0.06039963,0.081
6,0,-0.2231488,0.004,0.13085938,0.084
0,0,-0.12085672,0.002,0.106350616,0.083
0,0,-0.11102515,0.004,0.10868196,0.083
0,0,-0.13649255,0.004,0.011812896,0.083
0,0,-0.15641443,0.005,0.069521986,0.079
0,0,-0.22381723,0.005,0.027123472,0.079
0,0,-0.19955239,0.005,0.059784956,0.077
0,0,-0.118894234,0.004,0.03761882,0.076
0,0,-0.08692522,0.006,0.028383031,0.077
0,0,-0.09893188,0.005,0.055660952,0.081
0,0,-0.0974974,0.006,0.014113342,0.079
6,0,-0.1662182,0.006,0.11269784,0.081
0,0,0.009402934,0.006,0.060965974,0.078
6,0,-0.08262803,0.006,0.15366676,0.08
0,0,-0.18472172,0.007,0.07725228,0.079
6,0,-0.22751158,0.007,0.11317595,0.078
6,0,-0.2693577,0.007,0.14371677,0.079
0,0,0.199548,0.007,-0.005820431,0.079
0,0,-0.014261298,0.007,0.09629704,0.081
0,0,-0.19184422,0.007,0.084231846,0.083
0,0,-0.017156484,0.006,0.109877676,0.083
0,0,-0.11549951,0.006,0.012420274,0.084
0,0,-0.030384125,0.007,0.12649173,0.084
0,0,0.0879416,0.007,0.064921856,0.085
0,0,-0.2527574,0.007,0.1244215,0.084
0,0,-0.2200431,0.007,0.090795286,0.087
0,0,0.085134305,0.007,0.03386361,0.088
0,0,-0.0032644644,0.008,0.0072471686,0.086
0,0,-0.012516193,0.007,-0.029453095,0.084
0,0,-0.036509253,0.007,0.033974778,0.086
4,0,0.084388,0.007,0.10489112,0.088
0,0,-0.25627166,0.007,0.115450785,0.087
0,0,-0.03397224,0.007,0.05024518,0.084
0,0,0.10818751,0.007,0.060662057,0.083
0,0,-0.022740655,0.007,0.06136886,0.083
0,0,-0.016289754,0.007,0.018999312,0.081
0,0,0.10156012,0.007,-0.011899784,0.087
0,0,0.01126262,0.008,0.0672196,0.084
0,0,-0.006261686,0.007,0.07030369,0.084
0,0,-0.00318808,0.007,0.11305334,0.086
0,0,-0.12503348,0.007,0.09714998,0.086
0,0,-0.031611834,0.007,0.09468591,0.088
0,0,-0.011952796,0.007,0.09012237,0.09
0,0,0.050227568,0.008,0.058401737,0.089
0,0,0.0066169016,0.007,0.01261428,0.088
0,0,-0.08326751,0.007,0.097754784,0.09
0,0,0.035279654,0.007,0.017047446,0.088
2,0,-0.22379783,0.007,0.023908466,0.088
0,0,-0.16979063,0.007,0.09008851,0.09
0,0,-0.14750302,0.007,0.12612066,0.09
0,0,-0.21311732,0.007,0.07506269,0.091
0,0,-0.094077796,0.007,0.11842576,0.09
0,0,-0.03237731,0.007,0.02829108,0.09
0,0,0.0020960364,0.009,0.043001316,0.092
0,0,-0.039487157,0.008,0.0671892,0.09
0,0,0.025478937,0.008,0.037261844,0.09
0,0,-0.14012098,0.008,0.070701,0.087
0,0,-0.080701,0.009,0.01566517,0.088
4,0,-0.23394886,0.007,0.22313763,0.088
2,0,-0.14058211,-0.016,0.077504575,0.088
0,0,-0.20477605,-0.007,0.048912045,0.088
3,0,0.19438775,-0.004,0.10222627,0.09
0,0,0.12939437,-0.003,0.06660159,0.089
0,0,-0.14512981,-0.004,0.07746066,0.088
0,0,0.10979544,-0.003,-0.0036586747,0.088
0,0,-0.008302288,0.0,-0.04366157,0.09
0,0,-0.12221299,0.0,-0.007185314,0.089
0,0,-0.16818084,0.0,0.015414856,0.088
2,0,-0.18090668,0.0,0.02068886,0.088
0,0,-0.15407366,0.0,0.09222366,0.086
4,0,-0.3582912,0.0,0.09358092,0.086
0,0,-0.009122629,0.0,0.003823191,0.086
0,0,0.15984203,0.0,-0.014125481,0.086
0,0,-0.21410145,0.0,0.0052293837,0.087
0,0,-0.1318646,0.0,0.10573748,0.088
0,0,-0.17721215,0.0,0.060167473,0.088
0,0,-0.060507163,0.0,-0.010627799,0.09
0,0,-0.107876465,0.0,0.023559585,0.089
0,0,-0.08166002,0.0,0.015384197,0.091
0,0,-0.17254409,0.0,0.13152477,0.091
0,0,-0.18439202,0.0,0.09193471,0.09
0,0,-0.120865725,0.0,0.124574915,0.09
0,0,-0.13934729,0.0,0.0856324,0.09
0,0,-0.18787192,0.0,0.11982444,0.091
0,0,-0.15794782,0.0,0.12621325,0.092
4,0,-0.19598332,0.0,0.14918515,0.092
4,0,-0.22101095,0.0,0.14014146,0.09
4,0,-0.20421018,0.0,0.23517466,0.092
0,0,-0.12205185,0.0,0.11918746,0.092
0,0,-0.15837875,0.0,0.1297776,0.094
0,0,-0.19285664,0.0,0.08656119,0.093
0,0,-0.06409322,0.0,0.10178416,0.093
0,0,-0.18126217,0.0,0.100058556,0.093
0,0,-0.17945768,0.0,0.10688209,0.093
0,0,-0.21354537,0.0,0.10043964,0.094
0,0,-0.20094901,0.0,0.08239277,0.094
0,0,-0.24439617,0.0,0.043612752,0.094
2,0,-0.09415079,0.0,0.07980201,0.094
4,0,-0.10521779,0.0,0.123794176,0.095
4,0,-0.1305564,0.0,0.091125384,0.094
4,0,0.048833746,0.0,0.053113773,0.093
4,0,0.09878385,0.0,0.087996766,0.094
4,0,0.15666431,0.0,0.04610874,0.093
0,0,0.16431439,0.0,0.03351545,0.094
0,0,0.14960277,0.0,0.031133942,0.094
1,0,0.22646256,0.0,0.054914646,0.093
0,0,0.19295973,0.0,0.03419884,0.092
1,0,0.25154713,0.0,0.085192084,0.093
1,0,0.20859016,0.0,0.06290728,0.093
1,0,0.1866462,0.0,0.06437951,0.092
1,0,0.21391283,0.0,0.06049254,0.093
1,0,0.21243513,0.0,0.05759289,0.093
0,0,0.16607425,0.0,0.062798716,0.092
0,0,0.014902604,0.0,0.121830046,0.092
0,0,0.024808643,0.0,0.11806561,0.092
0,0,-0.01840748,0.0,0.102860615,0.094
0,0,-0.12796067,0.0,0.067907445,0.093
0,0,-0.17515413,0.0,0.09629396,0.094
0,0,-0.12846518,0.0,0.07378684,0.094
2,0,-0.24997686,0.0,0.034853116,0.094
2,0,-0.20305341,0.0,-0.042088363,0.094
0,0,-0.1312995,0.0,0.03220441,0.094
4,0,-0.16272293,0.0,0.14099285,0.094
2,0,-0.14456025,0.0,0.055461466,0.095
0,0,-0.08773877,0.0,0.08599687,0.094
0,0,-0.05069579,0.0,0.052472576,0.094
0,0,-0.0578689,0.0,0.06423331,0.094
0,0,0.12008794,0.0,0.016292263,0.094
0,0,-0.13893577,0.0,0.07763778,0.094
0,0,-0.06836703,0.0,0.09438342,0.092
0,0,-0.057335094,0.0,0.08684768,0.093
0,0,-0.11732285,0.0,0.11790143,0.093
0,0,-0.07097174,0.0,0.05375785,0.093
0,0,0.066155,0.0,0.030585371,0.092
0,0,0.12476677,0.0,-0.012904905,0.092
0,0,-0.20046102,0.0,0.13769755,0.092
0,0,-0.15094203,0.0,0.12843731,0.094
0,0,0.124302074,0.0,-0.0070988834,0.094
0,0,-0.15759732,0.0,0.106481895,0.094
0,0,-0.0618711,0.0,0.09451619,0.094
0,0,-0.021925468,0.0,0.107827246,0.093
0,0,-0.01424245,0.0,0.04957706,0.092
0,0,-0.102879025,0.0,0.060078762,0.093
0,0,-0.0379233,0.0,0.1621061,0.093
0,0,-0.10782602,0.0,0.07776589,0.093
0,0,-0.20480596,0.0,0.07997608,0.094
0,0,-0.20854576,0.0,0.08369462,0.094
0,0,-0.09276557,0.0,0.057605196,0.095
0,0,-0.047952686,0.0,0.060616013,0.095
0,0,-0.06348877,0.0,0.08970403,0.093
0,0,-0.05958643,0.0,0.09034406,0.094
0,0,-0.06112692,0.0,0.08724901,0.092
0,0,-0.107317105,0.0,0.09620812,0.091
0,0,-0.082151376,0.0,0.085115984,0.092
0,0,-0.082151376,0.0,0.085115984,0.092
0,0,-0.07042662,0.0,0.084375344,0.091
0,0,-0.08015394,0.0,0.08574334,0.09
0,0,-0.0823288,0.0,0.08581363,0.09
0,0,-0.08161161,0.0,0.09169293,0.09
0,0,-0.053221848,0.0,0.06660698,0.09
0,0,-0.09264275,0.0,0.08166471,0.088
0,0,-0.123166814,0.0,0.09667151,0.086
0,0,-0.071309425,0.0,0.09893467,0.087
0,0,-0.14946537,0.0,0.12047292,0.087
0,0,-0.1337179,0.0,0.04861272,0.088
3,0,-0.13089363,0.0,0.24080344,0.087
0,0,-0.016986854,0.0,0.092864394,0.086
0,0,-0.045584805,0.0,0.06816641,0.087
0,0,0.023949455,0.0,0.064472035,0.086
0,0,-0.1003377,0.0,0.26928788,0.087
0,0,-0.12383859,0.0,0.09377648,0.088
0,0,-0.095571846,0.0,0.24081072,0.087
0,0,-0.07654966,0.0,0.2047735,0.086
0,0,-0.091265224,0.0,0.20494868,0.085
0,0,-0.09103877,0.0,0.2003573,0.084
2,0,-0.07636707,0.0,0.14625022,0.084
0,0,-0.06473621,0.0,0.19748911,0.086
0,0,0.10532521,0.0,0.03650429,0.084
0,0,0.04169639,0.0,0.07886252,0.084
0,0,0.14264552,0.0,-0.0057260245,0.084
0,0,-0.109771095,0.0,0.2569946,0.082
0,0,0.18003342,0.0,-0.0014783293,0.081
0,0,0.18618576,0.0,-0.0039645582,0.083
0,0,0.18672495,0.0,0.009187251,0.081
0,0,0.14236456,0.0,0.0035165697,0.084
0,0,0.1101122,0.0,0.0049702004,0.083
0,0,0.1351605,0.0,-0.016306907,0.081
0,0,0.08939293,0.0,-0.017574746,0.082
0,0,0.09785724,0.0,-0.008102499,0.08
0,0,0.035830244,0.0,0.0077805594,0.083
0,0,0.024993574,0.0,0.0022403747,0.083
0,0,0.10526046,0.0,-0.0038642362,0.082
0,0,0.10545311,0.0,-0.002972763,0.083
0,0,0.091409326,0.0,0.005254712,0.084
0,0,0.10543729,0.0,0.0070542023,0.085
0,0,0.03661056,0.0,0.021373264,0.085
0,0,0.051689543,0.0,0.010570552,0.084
0,0,-0.05103843,0.0,0.0438162,0.082
0,0,0.017816568,0.0,0.029231034,0.081
0,0,0.05281525,0.0,-0.003080953,0.081
0,0,-0.2642712,0.0,0.17390615,0.083
0,0,-0.25914726,0.0,0.17156638,0.084
0,0,-0.24010102,0.0,0.09433841,0.084
0,0,-0.27322215,0.0,0.11142436,0.084
0,0,-0.29441217,0.0,0.1106709,0.084
6,0,-0.3511913,0.0,0.286274,0.085
6,0,-0.3428708,0.0,0.2756991,0.084
6,0,-0.35187984,0.0,0.2988819,0.084
6,0,-0.30947343,0.0,0.19736099,0.084
6,0,-0.32520196,0.0,0.23179844,0.083
6,0,-0.3360359,0.0,0.21081932,0.084
0,0,-0.2164263,0.0,0.12233624,0.085
6,0,-0.30492017,0.0,0.20551491,0.085
0,0,-0.22915788,0.007,0.13365312,0.085
0,0,-0.18339437,0.008,0.11291532,0.084
0,0,-0.22248551,0.009,0.10387918,0.086
0,0,-0.24231717,0.011,0.120562226,0.085
6,0,-0.26434037,0.011,0.16332313,0.087
6,0,-0.31044996,0.011,0.17681172,0.087
6,0,-0.33752793,0.011,0.20199022,0.086
6,0,-0.3508012,0.029,0.2789917,0.088
6,0,-0.28292716,0.037,0.14705375,0.09
0,0,-0.26740217,0.053,0.05375024,0.088
6,0,-0.35105804,0.077,0.1800912,0.088
6,0,-0.33694503,0.07,0.14789027,0.087
6,0,-0.34766045,0.08,0.16191126,0.086
0,0,-0.33168745,0.089,0.13194387,0.087
0,0,-0.32504827,0.09,0.1380499,0.086
6,0,-0.34722638,0.088,0.14308925,0.086
6,0,-0.36199778,0.088,0.21430553,0.085
6,0,-0.3567813,0.089,0.19272134,0.085
0,0,-0.27523166,0.089,0.0543442,0.084
