cat_pred,cat_true,val_pred,val_true,aro_pred,aro_true
4,4,0.60041916,0.898,0.65809673,0.803
4,4,0.58282894,0.898,0.6622665,0.819
4,4,0.57349426,0.898,0.6379348,0.825
4,4,0.5366628,0.898,0.6563034,0.819
4,4,0.5280698,0.898,0.6317858,0.819
4,4,0.6154188,0.898,0.7155969,0.831
4,4,0.6454163,0.898,0.7158209,0.831
4,4,0.46027935,0.898,0.58829165,0.843
4,4,0.44783556,0.898,0.6127946,0.843
4,4,0.40902668,0.898,0.612761,0.843
4,4,0.52169305,0.898,0.61615086,0.843
4,4,0.514097,0.898,0.6554285,0.843
4,4,0.49117342,0.898,0.68169606,0.843
4,4,0.51324695,0.898,0.64678466,0.843
4,4,0.5034169,0.898,0.64612126,0.843
4,4,0.4140241,0.898,0.5620584,0.843
4,4,0.42678964,0.898,0.6274495,0.843
4,4,0.4863422,0.898,0.64590174,0.843
4,4,0.43848798,0.898,0.6007947,0.843
4,4,0.4391448,0.898,0.59187317,0.843
4,4,0.51785296,0.898,0.6134076,0.843
4,4,0.433274,0.898,0.6044245,0.843
4,4,0.4807155,0.898,0.67909706,0.843
4,4,0.46501422,0.898,0.5765308,0.843
4,4,0.36462557,0.898,0.6151385,0.843
4,4,0.30661058,0.898,0.5044756,0.843
4,4,0.39172074,0.898,0.5474401,0.843
4,4,0.4057655,0.898,0.56963444,0.843
4,4,0.39023432,0.898,0.48123312,0.843
4,4,0.41775456,0.898,0.5123277,0.843
4,4,0.4870126,0.947,0.50442266,0.843
4,4,0.33310458,0.953,0.44738722,0.843
4,4,0.36644992,0.953,0.4569122,0.843
4,4,0.27548108,0.953,0.41388154,0.843
4,4,0.29624742,0.953,0.44285718,0.843
4,4,0.21793275,0.985,0.42173535,0.843
4,4,0.3555606,0.985,0.51268435,0.843
4,4,0.38182122,1.0,0.5355598,0.843
4,4,0.3254019,1.0,0.5314445,0.843
4,4,0.36309406,1.0,0.5289622,0.843
4,4,0.42455566,1.0,0.5475907,0.843
4,4,0.43995255,1.0,0.55078363,0.843
4,4,0.43117407,1.0,0.52903837,0.843
4,4,0.4727867,1.0,0.49222517,0.843
4,4,0.47656628,1.0,0.5173718,0.874
4,4,0.481184,1.0,0.50547445,0.874
4,4,0.4363316,1.0,0.46293586,0.874
4,4,0.4513262,1.0,0.47246405,0.874
4,4,0.40545422,1.0,0.43140176,0.874
4,4,0.33532128,1.0,0.433956,0.874
4,4,0.42603475,1.0,0.5143842,0.874
4,4,0.44459993,1.0,0.4967606,0.874
4,4,0.365884,1.0,0.37374097,0.874
4,4,0.42544404,0.953,0.3950787,0.874
7,4,0.38587397,0.947,0.36397925,0.874
4,4,0.38801575,0.953,0.43549496,0.874
4,4,0.45645612,0.947,0.45392102,0.874
7,4,0.37010345,0.953,0.42641115,0.874
4,4,0.41294432,0.953,0.43649435,0.874
4,4,0.4223544,0.953,0.48077726,0.874
4,4,0.45337546,0.953,0.4430278,0.874
4,4,0.4549562,0.953,0.4899359,0.874
4,4,0.428882,0.953,0.4683076,0.874
7,4,0.4379088,0.953,0.42867035,0.874
4,4,0.42336676,0.953,0.43614084,0.874
4,4,0.44094223,0.947,0.49626908,0.874
4,4,0.38725212,0.947,0.4303068,0.874
4,4,0.41377518,0.929,0.47494203,0.874
4,4,0.3333885,0.929,0.47835636,0.874
4,4,0.45182955,0.914,0.4836849,0.874
4,4,0.41479474,0.898,0.4962744,0.874
4,4,0.42689252,0.898,0.43714997,0.874
4,4,0.29469413,0.898,0.42162052,0.874
4,4,0.40362415,0.874,0.5024824,0.874
7,4,0.35424438,0.874,0.45475125,0.874
4,4,0.44687876,0.874,0.5428754,0.874
4,4,0.42003343,0.874,0.4632948,0.874
4,4,0.42480972,0.874,0.4947203,0.886
4,4,0.36762127,0.874,0.4512757,0.874
4,4,0.33558485,0.886,0.38137507,0.874
7,4,0.31042296,0.874,0.41718817,0.874
7,4,0.2959132,0.874,0.3812506,0.874
7,4,0.32335362,0.898,0.38163313,0.874
4,4,0.29078263,0.918,0.4236057,0.874
7,4,0.3232833,0.918,0.39072055,0.874
4,4,0.280909,0.929,0.41185963,0.874
4,4,0.43456852,0.969,0.48413098,0.874
4,4,0.41434902,0.969,0.49125195,0.874
4,4,0.43633115,0.969,0.5235148,0.874
4,4,0.50449604,0.985,0.52627105,0.874
4,4,0.51583594,0.985,0.44946578,0.874
4,4,0.43025106,0.985,0.43325943,0.886
4,4,0.38450006,0.985,0.439562,0.886
4,4,0.40875578,1.0,0.49418652,0.874
7,4,0.27472124,1.0,0.38496697,0.874
7,4,0.19737598,1.0,0.25231096,0.874
7,4,0.21021706,1.0,0.2234046,0.874
7,4,0.18037228,1.0,0.34819666,0.874
7,4,0.2168947,1.0,0.2763194,0.874
7,4,0.22276865,1.0,0.23293762,0.874
7,4,0.18736562,1.0,0.25444672,0.898
7,4,0.21699487,1.0,0.29312724,0.898
7,4,0.18668202,1.0,0.27074343,0.898
7,4,0.1322879,1.0,0.1795705,0.914
7,4,0.1584757,1.0,0.18044285,0.929
7,4,0.072025836,1.0,0.22783211,0.929
7,4,0.0756311,1.0,0.23484397,0.929
7,4,0.043302186,1.0,0.16629454,0.929
7,4,-0.010438591,1.0,0.173694,0.929
7,4,0.11443785,1.0,0.1891561,0.929
7,4,-0.0035520978,1.0,0.15831932,0.929
7,4,0.111201495,1.0,0.22799245,0.929
7,4,0.01951211,1.0,0.14923686,0.929
7,4,0.006333608,1.0,0.1685288,0.929
7,4,0.060483262,1.0,0.20173761,0.941
7,4,0.10099801,0.953,0.24450566,0.929
7,4,0.10459921,0.947,0.16843913,0.929
7,4,0.092253625,0.947,0.26933753,0.929
7,4,0.04936038,0.929,0.24475545,0.929
7,4,0.26269603,0.929,0.45135346,0.929
7,4,0.18654905,0.926,0.4024689,0.929
7,4,0.0886469,0.898,0.26048222,0.929
7,4,0.08225464,0.874,0.25490272,0.929
7,4,0.07947345,0.874,0.26335797,0.929
7,4,0.18763068,0.858,0.27740097,0.929
7,4,0.06429665,0.858,0.14993516,0.929
7,4,0.041269973,0.843,0.13606383,0.929
7,4,0.123949915,0.843,0.1312251,0.929
7,4,0.03514524,0.843,0.15115543,0.929
7,4,0.079334624,0.843,0.23627536,0.929
7,4,0.11881704,0.843,0.13967068,0.929
7,4,0.13613921,0.843,0.20381047,0.929
7,4,0.08538361,0.874,0.1554125,0.929
7,4,0.094735995,0.874,0.19582668,0.929
7,4,-0.025701568,0.874,0.19387686,0.929
7,4,0.102728404,0.874,0.20211439,0.929
7,4,0.058872186,0.886,0.2443879,0.935
7,4,0.13787526,0.874,0.13303569,0.929
7,4,0.1698734,0.874,0.16156575,0.929
7,4,0.1247511,0.874,0.21775967,0.929
7,4,0.20647031,0.874,0.23720743,0.929
7,4,0.13874571,0.886,0.281253,0.929
7,4,0.0894174,0.874,0.20100792,0.929
7,4,0.06102091,0.898,0.17989507,0.929
0,4,0.13302436,0.898,0.1533528,0.929
7,4,0.1314124,0.898,0.2154464,0.929
7,4,0.057791315,0.898,0.1716497,0.929
7,4,0.009146664,0.892,0.21504201,0.929
3,5,-0.3455575,0.0,0.58667177,0.0
3,5,-0.36526492,0.0,0.612797,0.0
3,5,-0.41968924,0.0,0.5847875,0.0
3,5,-0.42553958,0.0,0.6005409,-0.012
3,5,-0.5202652,0.0,0.6649862,-0.012
7,5,-0.026857862,0.0,0.29669794,0.0
7,5,0.079217464,0.0,0.24476469,0.0
7,5,0.048298687,0.0,0.2589908,0.0
7,5,-0.027407445,0.0,0.21878536,0.0
7,5,0.09169256,0.0,0.24910235,0.0
7,5,0.16557693,0.0,0.26914054,0.0
7,5,0.14942428,0.0,0.27099827,0.0
7,5,0.14818208,0.0,0.29857653,0.0
7,5,0.14009278,0.0,0.30013084,0.0
7,5,-0.03127534,0.0,0.29820594,0.0
7,5,0.021559408,0.0,0.31538153,0.0
5,0,-0.2050461,0.0,0.32509086,0.017
5,0,-0.2589983,0.001,0.28669193,0.017
5,0,-0.19680595,0.004,0.27684602,0.018
5,0,-0.33885252,0.01,0.29334363,0.018
5,0,-0.23774484,0.013,0.400287,0.018
0,0,0.04655558,0.013,0.15472305,0.017
0,0,0.091212414,0.016,0.19761303,0.018
0,0,0.15475325,0.026,0.2425617,0.018
0,0,0.20180428,0.03,0.15848958,0.021
6,0,0.34191397,0.036,0.2709592,0.022
6,0,0.28657362,0.043,0.28854874,0.022
6,0,0.36209312,0.05,0.25340527,0.023
6,0,0.22823487,0.054,0.2408494,0.023
6,0,0.2992149,0.054,0.26701668,0.023
6,0,0.25164726,0.056,0.19695143,0.024
6,0,0.31704843,0.053,0.19842009,0.024
6,0,0.33543125,0.054,0.13689423,0.024
7,0,0.16690719,0.054,0.13903429,0.024
0,0,0.28299055,0.058,0.1575468,0.024
7,0,0.19850905,0.083,0.31925878,0.024
7,0,0.23094375,0.088,0.28662267,0.024
7,0,0.25754523,0.088,0.18616463,0.026
7,0,0.19636936,0.088,0.18367243,0.028
0,0,0.19753583,0.086,0.2052171,0.032
0,0,0.036433868,0.084,0.34237316,0.013
0,0,0.18052813,0.083,0.30579206,0.02
0,0,0.013924241,0.083,0.33910674,0.043
0,0,0.17109084,0.083,0.2342799,0.062
0,0,0.16976179,0.084,0.2228898,0.075
0,0,0.2826748,0.083,0.20270792,0.087
0,0,0.20175432,0.084,0.14210442,0.041
0,0,0.2839571,0.086,0.13013282,-0.026
0,0,0.18846105,0.086,0.17117192,0.024
4,0,0.19886364,0.087,0.20478225,0.022
7,0,0.31018323,0.088,0.22447471,0.098
0,0,0.25621724,0.099,0.16272904,0.107
6,0,0.41351414,0.099,0.19887018,0.107
6,0,0.35095972,0.103,0.23509312,0.108
6,0,0.38314894,0.111,0.19769356,0.113
6,0,0.3453642,0.113,0.25039908,0.114
0,0,0.26827985,0.113,0.14782494,0.115
6,0,0.31412396,0.118,0.25182837,0.114
0,0,0.23497188,0.119,0.18443559,0.116
0,0,0.3685144,0.118,0.21482909,0.116
0,0,0.1509447,0.121,0.13684548,0.115
0,0,0.34460932,0.123,0.15636232,0.118
0,0,0.10589714,0.126,0.09905146,0.118
0,0,0.2827747,0.126,0.07044228,0.12
0,0,0.22889605,0.129,0.110050775,0.126
0,0,0.22827968,0.128,0.15884209,0.124
0,0,0.17403373,0.128,0.16068575,0.124
0,0,0.22405308,0.128,0.14108644,0.124
0,0,0.071909964,0.126,0.17279534,0.123
0,0,0.17395619,0.126,0.21047235,0.122
7,0,0.22848445,0.126,0.18395011,0.122
7,0,0.27904633,0.126,0.19715957,0.123
7,0,0.27988848,0.124,0.15095265,0.122
6,0,0.47200295,0.124,0.32055306,0.122
0,0,0.32397777,0.123,0.20295554,0.121
7,0,0.110102214,0.123,0.245853,0.122
0,0,0.2229522,0.123,0.35173154,0.122
6,0,0.14542086,0.122,0.33382526,0.123
6,0,0.30240235,0.122,0.3007958,0.122
6,0,0.2970965,0.124,0.3198115,0.122
6,0,0.2223949,0.123,0.3544663,0.123
6,0,0.1556363,0.123,0.3645084,0.122
6,0,0.15853664,0.123,0.3422048,0.122
7,0,-0.07266061,0.124,0.40004668,0.123
7,0,0.08996694,0.124,0.32368812,0.123
5,0,0.07189557,0.124,0.28250703,0.122
5,0,0.026405383,0.124,0.363687,0.123
5,0,-0.045777693,0.124,0.49274033,0.123
6,0,0.057374097,0.124,0.4351894,0.124
4,0,0.36616117,0.124,0.30685896,0.123
6,0,0.13320506,0.124,0.4163213,0.123
6,0,0.19703244,0.127,0.42656028,0.123
6,0,0.25023514,0.129,0.3852542,0.123
6,0,0.2228984,0.131,0.3498899,0.123
6,0,0.12182349,0.135,0.45404398,0.124
6,0,0.03145105,0.157,0.31096566,0.123
6,0,0.0251262,0.161,0.36619222,0.123
6,0,-0.012084879,0.161,0.31195796,0.123
4,0,0.28957352,0.161,0.32607946,0.124
6,0,0.0404366,0.16,0.29513374,0.123
0,0,0.09762927,0.154,0.3241695,0.123
6,0,0.24308175,0.153,0.3103519,0.123
4,0,0.20244098,0.151,0.29918343,0.124
6,0,0.23388647,0.147,0.18861327,0.124
6,0,-0.0034208503,0.145,0.26796204,0.123
7,0,0.070133835,0.143,0.19875613,0.124
7,0,0.019478623,0.137,0.2193017,0.124
5,0,-0.13170107,0.129,0.42400005,0.123
7,0,-0.02985974,0.129,0.3114816,0.123
7,0,0.18089326,0.128,0.20402068,0.124
0,0,0.14085492,0.128,0.25911605,0.124
0,0,0.2520918,0.127,0.14431898,0.123
0,0,0.22470337,0.123,0.25767437,0.124
0,0,0.22185993,0.124,0.25482857,0.124
0,0,0.23811445,0.123,0.28366315,0.124
0,0,0.21542485,0.123,0.30883884,0.124
0,0,0.10864091,0.124,0.30019033,0.124
0,0,0.105246484,0.124,0.29999223,0.124
0,0,0.093443125,0.124,0.2979111,0.124
0,0,0.10382116,0.123,0.3465508,0.124
0,0,0.2459485,0.123,0.24051242,0.124
0,0,0.16819984,0.122,0.26901662,0.124
0,0,0.26736605,0.123,0.18535537,0.124
0,0,0.31450844,0.123,0.17682222,0.124
0,0,0.30061305,0.123,0.17926164,0.125
7,0,0.1292272,0.123,0.24966212,0.124
0,0,0.18673514,0.122,0.20594886,0.125
6,0,0.21359438,0.123,0.26345214,0.124
0,0,0.12170145,0.123,0.3503298,0.125
0,0,0.16329816,0.123,0.25327587,0.125
0,0,0.2187854,0.122,0.2801356,0.125
0,0,0.26242733,0.122,0.19395123,0.125
0,0,0.21208087,0.122,0.20931189,0.125
0,0,0.32407776,0.122,0.27795684,0.125
0,0,0.1312267,0.122,0.2365279,0.126
0,0,0.14910316,0.121,0.29186994,0.125
0,0,0.05487163,0.121,0.24351162,0.125
0,0,0.07545349,0.121,0.23377949,0.125
6,0,0.13938639,0.121,0.3074134,0.125
0,0,0.124419324,0.121,0.25870192,0.124
6,0,0.2859362,0.121,0.2962244,0.127
0,0,0.26704478,0.121,0.19186951,0.125
0,0,0.27418742,0.121,0.1635918,0.125
6,0,0.31417662,0.122,0.18665847,0.125
6,0,0.2696832,0.124,0.2626271,0.125
6,0,0.22374506,0.126,0.2205068,0.125
6,0,0.32756495,0.128,0.21042377,0.124
6,0,0.33040458,0.129,0.26727405,0.126
6,0,0.2051155,0.131,0.2814667,0.125
6,0,0.30994996,0.135,0.23432739,0.125
6,0,0.32527953,0.135,0.17251803,0.125
6,0,0.37394863,0.141,0.29464626,0.124
6,0,0.23937261,0.14,0.14341596,0.124
6,0,0.17926566,0.141,0.2043287,0.124
6,0,0.2766688,0.141,0.20198381,0.124
6,0,0.32426602,0.141,0.24935462,0.124
6,0,0.29956433,0.141,0.26553702,0.125
6,0,0.19134647,0.141,0.28718793,0.125
6,0,0.33074823,0.14,0.31205675,0.125
6,0,0.2855017,0.14,0.25073645,0.124
6,0,0.31230772,0.139,0.23097423,0.125
6,0,0.21258375,0.138,0.24097945,0.125
6,0,0.2352513,0.138,0.2644633,0.125
6,0,0.2734132,0.137,0.26088563,0.125
0,0,0.28154916,0.137,0.18817839,0.124
6,0,0.39039347,0.132,0.25579002,0.124
6,0,0.34966138,0.125,0.2632699,0.125
6,0,0.3749276,0.124,0.24149379,0.126
6,0,0.20887136,0.124,0.1959093,0.125
6,0,0.222465,0.124,0.2263441,0.124
6,0,0.3479682,0.124,0.256247,0.124
6,0,-0.12229118,0.124,0.3266961,0.125
4,0,0.22349095,0.123,0.2611739,0.125
6,0,0.14472671,0.124,0.2845548,0.125
0,0,0.09725806,0.123,0.22080493,0.125
6,0,0.14968958,0.123,0.24889562,0.125
0,0,0.22977363,0.124,0.18037881,0.126
6,0,0.24818327,0.124,0.20297797,0.125
6,0,0.2692272,0.124,0.20879628,0.126
6,0,0.30322015,0.124,0.2179317,0.126
0,0,0.24708518,0.123,0.30296737,0.125
0,0,0.26960266,0.124,0.21695411,0.125
0,0,0.22624123,0.124,0.28329372,0.126
0,0,0.18469965,0.123,0.251187,0.125
0,0,0.28984162,0.123,0.2235546,0.125
0,0,0.26291734,0.124,0.18727918,0.125
0,0,0.28509676,0.123,0.28364262,0.125
0,0,0.2734713,0.123,0.26470894,0.125
0,0,0.20805603,0.124,0.25447333,0.125
0,0,0.19417337,0.126,0.22441837,0.125
0,0,0.2544956,0.125,0.27391565,0.125
6,0,0.28215912,0.124,0.28781855,0.126
0,0,0.30296332,0.123,0.23505831,0.125
0,0,0.24691474,0.123,0.24640825,0.126
0,0,0.1909121,0.124,0.20771402,0.125
0,0,0.3498427,0.123,0.12056068,0.126
0,0,0.31066003,0.123,0.21895193,0.125
0,0,0.26800302,0.123,0.189238,0.126
0,0,0.2836631,0.123,0.13637283,0.124
0,0,0.23439705,0.123,0.102211714,0.126
0,0,0.24622273,0.123,0.17637193,0.126
6,0,0.30648354,0.123,0.2658802,0.126
0,0,0.28130525,0.123,0.21816769,0.126
0,0,0.2032009,0.122,0.19840835,0.126
0,0,0.32836702,0.123,0.16450472,0.126
7,0,0.28122586,0.123,0.17826246,0.126
4,0,0.24998961,0.123,0.29981697,0.126
7,0,0.16956274,0.122,0.16069396,0.126
0,0,0.21021295,0.122,0.1691,0.126
0,0,0.20192225,0.123,0.14855573,0.125
0,0,0.2718454,0.122,0.14190844,0.125
0,0,0.20219186,0.122,0.19738193,0.126
0,0,0.13212183,0.122,0.16154549,0.126
0,0,0.030008845,0.123,0.1536831,0.126
0,0,0.09723284,0.123,0.15572315,0.126
0,0,0.12621793,0.123,0.23979613,0.126
0,0,0.102001145,0.123,0.22058365,0.126
0,0,0.03792508,0.122,0.25863704,0.126
7,0,0.19000459,0.122,0.25655597,0.125
0,0,-0.005596319,0.122,0.26068088,0.126
7,0,0.06945843,0.122,0.27588508,0.126
4,0,0.08750531,0.123,0.3415449,0.125
0,0,0.16083789,0.123,0.18616433,0.126
0,0,0.25317436,0.122,0.1726123,0.125
4,0,0.31052393,0.123,0.36775622,0.125
0,0,0.20478132,0.123,0.2069702,0.125
0,0,0.17533001,0.122,0.14926368,0.125
0,0,0.22638166,0.122,0.20607598,0.125
0,0,0.20374337,0.123,0.24142757,0.126
4,0,0.30964565,0.123,0.2889393,0.125
4,0,0.42708707,0.122,0.32316133,0.126
0,0,0.32623726,0.124,0.14492677,0.125
0,0,0.33931556,0.123,0.16546148,0.125
0,0,0.42927969,0.123,0.15587866,0.125
0,0,0.4008747,0.12,0.2303101,0.126
0,0,0.2960421,0.12,0.18877652,0.126
0,0,0.43314275,0.121,0.18924114,0.126
4,0,0.33592477,0.121,0.33383536,0.126
0,0,0.39706832,0.121,0.15526205,0.125
0,0,0.23007205,0.121,0.21629027,0.126
0,0,0.183411,0.121,0.19767158,0.126
0,0,0.19416161,0.122,0.22325741,0.126
0,0,0.2564348,0.122,0.14738277,0.126
0,0,0.27846444,0.121,0.12917748,0.125
0,0,0.2844877,0.121,0.15089802,0.126
0,0,0.26905125,0.122,0.23056874,0.126
0,0,0.30881447,0.121,0.17012678,0.126
0,0,-0.022665918,0.121,0.16788776,0.126
0,0,0.066311,0.121,0.16336307,0.126
6,0,0.073390834,0.122,0.29352322,0.125
6,0,0.35197288,0.122,0.2793724,0.126
5,0,0.027917413,0.121,0.39252806,0.118
4,0,0.110055625,0.121,0.36555633,0.116
6,0,0.17926711,0.122,0.27322286,0.116
5,0,0.12257629,0.122,0.3577857,0.113
5,0,-0.12326135,0.121,0.30031574,0.113
5,0,-0.15293276,0.122,0.23354286,0.105
5,0,0.0004973896,0.122,0.27272663,0.03
5,0,-0.13386407,0.122,0.26034617,0.004
6,0,0.2595073,0.121,0.33012214,0.041
0,0,0.17191985,0.121,0.25609517,0.049
0,0,0.28973183,0.122,0.20931473,0.05
0,0,0.1701805,0.122,0.2186292,0.054
6,0,0.36259016,0.122,0.23956381,0.058
0,0,0.1531486,0.122,0.30976826,0.058
0,0,0.16663933,0.121,0.20159568,0.063
7,0,0.073603176,0.122,0.27138495,0.067
6,0,0.24412951,0.122,0.15874171,0.071
6,0,0.26817214,0.122,0.23642078,0.08
6,0,0.2751769,0.121,0.2381057,0.084
6,0,0.26809222,0.122,0.21769272,0.085
6,0,0.27941877,0.122,0.19031896,0.085
7,0,0.2228869,0.122,0.2455645,0.086
6,0,0.21851985,0.121,0.18902367,0.087
0,0,0.13829379,0.121,0.16417746,0.086
0,0,0.19695559,0.121,0.12738356,0.086
0,0,0.050991084,0.121,0.2915686,0.087
0,0,0.17070732,0.122,0.1450311,0.086
0,0,0.27455726,0.122,0.18659754,0.086
6,0,0.21853347,0.121,0.288301,0.087
6,0,0.3969613,0.122,0.2790011,0.088
6,0,0.34526372,0.122,0.3164918,0.087
0,0,0.3370249,0.122,0.2237619,0.088
0,0,0.3045379,0.122,0.22353531,0.087
0,0,0.3721885,0.122,0.24006844,0.088
0,0,0.41520056,0.121,0.2971305,0.087
6,0,0.39820558,0.121,0.3312023,0.088
6,0,0.39225727,0.121,0.2782554,0.088
0,0,0.29271916,0.122,0.26321077,0.088
6,0,0.32661694,0.121,0.26214963,0.084
0,0,0.19610031,0.122,0.20442101,0.088
0,0,0.30464607,0.122,0.20103516,0.088
0,0,0.28655353,0.122,0.17505395,0.088
7,0,0.27994406,0.121,0.16235156,0.088
6,0,0.2525508,0.115,0.21772446,0.088
6,0,0.26269695,0.122,0.19317654,0.089
6,0,0.21832499,0.122,0.17971894,0.089
6,0,0.38875663,0.122,0.31539023,0.089
7,0,0.22921716,0.115,0.2716172,0.089
0,0,0.21271896,0.11,0.26912946,0.09
6,0,0.40082973,0.107,0.28265464,0.09
6,0,0.4052076,0.107,0.2970981,0.09
6,0,0.3683747,0.106,0.29446983,0.09
6,0,0.45860782,0.1,0.33072573,0.09
6,0,0.42821708,0.098,0.3199027,0.089
6,0,0.4218364,0.099,0.32421374,0.09
6,0,0.41227183,0.1,0.3025879,0.083
6,0,0.29992288,0.103,0.24822369,0.089
6,0,0.31639034,0.103,0.2873203,0.09
6,0,0.309769,0.103,0.26016515,0.089
6,0,0.33221507,0.103,0.30532366,0.089
6,0,0.41525057,0.104,0.310047,0.089
6,0,0.24600065,0.103,0.28394192,0.089
6,0,0.26645908,0.103,0.2741177,0.089
6,0,0.28700036,0.103,0.30930135,0.09
6,0,0.19693524,0.103,0.22349721,0.089
6,0,0.19680634,0.104,0.23057193,0.09
6,0,0.37390214,0.104,0.22150457,0.09
6,0,0.23316963,0.104,0.22664702,0.09
6,0,0.23986867,0.105,0.19604987,0.09
6,0,0.37418094,0.106,0.26791942,0.089
6,0,0.26038107,0.106,0.16768439,0.09
6,0,0.26601714,0.106,0.18772826,0.09
6,0,0.41301763,0.106,0.22135475,0.09
6,0,0.19955483,0.107,0.3360768,0.09
6,0,0.16388755,0.106,0.23298527,0.09
0,0,0.15676221,0.107,0.2730201,0.09
0,0,-0.030555453,0.107,0.24920535,0.09
6,0,0.4252357,0.107,0.21667825,0.09
0,0,0.18610092,0.106,0.181505,0.09
5,0,-0.054801196,0.105,0.3930514,0.09
7,0,0.17397033,0.105,0.29512414,0.09
7,0,0.20401798,0.104,0.3143167,0.09
7,0,0.07075453,0.105,0.38461727,0.09
0,0,-0.0030376874,0.105,0.30368915,0.09
0,0,-0.04021641,0.105,0.30058056,0.09
0,0,-0.23634443,0.105,0.27218163,0.09
5,0,-0.19368409,0.105,0.37618637,0.09
5,0,-0.6193844,0.105,0.46438658,0.09
5,0,-0.07287042,0.105,0.3913671,0.09
5,0,-0.25325993,0.105,0.4287264,0.091
6,0,0.18386137,0.105,0.26959273,0.09
7,0,0.30722326,0.105,0.32369077,0.09
7,0,0.027590878,0.106,0.3757635,0.09
5,0,-0.07496214,0.106,0.44362733,0.09
5,0,-0.18675652,0.107,0.3907006,0.09
5,0,-0.12875652,0.107,0.27479708,0.09
5,0,-0.082185894,0.109,0.3598725,0.09
6,0,0.18735674,0.111,0.33219308,0.09
6,0,0.16725099,0.111,0.3103745,0.09
6,0,0.28184375,0.114,0.31086645,0.091
6,0,0.39729917,0.114,0.35902765,0.09
0,0,0.15346165,0.113,0.34434706,0.091
0,0,0.2900584,0.113,0.31890106,0.09
6,0,0.02628833,0.114,0.3138752,0.091
6,0,0.3395036,0.114,0.30538252,0.09
6,0,0.32219025,0.114,0.2944075,0.091
0,0,0.0273642,0.114,0.28579623,0.091
5,0,-0.19670223,0.113,0.40685132,0.09
5,0,-0.042859506,0.114,0.29999146,0.091
7,0,-0.042487815,0.114,0.29581392,0.091
6,0,0.102213606,0.114,0.2753711,0.091
6,0,0.0925204,0.114,0.35997796,0.091
0,0,0.052559737,0.114,0.25022843,0.09
6,0,0.32741675,0.114,0.20149645,0.091
6,0,0.19496535,0.114,0.37320146,0.091
6,0,0.2524243,0.114,0.4090852,0.091
4,0,0.341578,0.114,0.26379678,0.091
4,0,0.27491224,0.114,0.3884996,0.091
5,0,-0.1854789,0.114,0.34977716,0.091
7,0,0.06790658,0.114,0.3722087,0.091
7,0,0.06615338,0.114,0.35809964,0.091
7,0,0.19541782,0.114,0.35215813,0.091
7,0,0.03440526,0.114,0.35304955,0.091
6,0,0.11189939,0.109,0.3848417,0.092
7,0,0.06184953,0.114,0.31793097,0.091
0,0,0.11422069,0.114,0.32374033,0.091
0,0,-0.018374104,0.111,0.225451,0.092
0,0,-0.10295385,0.111,0.30008414,0.091
0,0,0.08124957,0.11,0.2717224,0.1
0,0,0.012905728,0.111,0.26128733,0.103
0,0,-0.084326886,0.111,0.26908267,0.103
5,0,-0.23637193,0.113,0.35144407,0.105
0,0,0.16576512,0.113,0.29306838,0.105
0,0,0.027158115,0.113,0.30214825,0.103
0,0,0.0058070906,0.114,0.35429975,0.103
0,0,0.27450037,0.114,0.26052025,0.103
0,0,0.2348039,0.114,0.22831367,0.103
0,0,0.3437094,0.114,0.22331074,0.103
0,0,0.29054663,0.113,0.31236485,0.103
0,0,0.2731347,0.114,0.22135147,0.102
7,0,0.3483094,0.114,0.2961186,0.103
7,0,0.17194693,0.113,0.25258866,0.102
7,0,0.04752607,0.114,0.20936523,0.101
0,0,0.10476811,0.113,0.19924584,0.1
7,0,-0.13174896,0.114,0.30993238,0.1
0,0,-0.04275687,0.114,0.28424865,0.099
5,0,-0.19593138,0.113,0.28422365,0.099
0,0,-0.12151492,0.114,0.22777376,0.098
0,0,-0.0468557,0.114,0.28988236,0.098
0,0,-0.017798066,0.114,0.15757431,0.097
0,0,-0.08352175,0.114,0.24505925,0.096
7,0,-0.0014993213,0.114,0.33131576,0.096
7,0,0.056170635,0.114,0.3410915,0.096
7,0,0.13168171,0.114,0.19868948,0.096
6,0,0.23231004,0.114,0.25451565,0.096
7,0,0.2505017,0.114,0.19800292,0.096
7,0,0.29911205,0.114,0.21380465,0.096
7,0,0.3501453,0.114,0.27531248,0.096
6,0,0.103840105,0.114,0.42274183,0.096
5,0,-0.0441157,0.114,0.55846786,0.096
7,0,0.07717945,0.114,0.37814304,0.096
7,0,0.12166676,0.116,0.43160334,0.096
6,0,0.17522155,0.113,0.38265997,0.096
6,0,0.05673311,0.114,0.34901416,0.096
7,0,0.12275117,0.114,0.34680608,0.096
7,0,0.11083181,0.114,0.3842769,0.096
7,0,0.22376645,0.114,0.40483445,0.096
6,0,0.2966796,0.114,0.18106616,0.096
7,0,0.29468703,0.114,0.18578424,0.096
6,0,0.18572468,0.113,0.21592374,0.096
0,0,0.20316646,0.114,0.15989237,0.096
0,0,0.15266728,0.114,0.2565965,0.096
0,0,0.3048747,0.114,0.16786209,0.096
0,0,0.13561761,0.114,0.2651312,0.096
0,0,0.12173689,0.114,0.28619355,0.096
7,0,0.08928418,0.114,0.2830364,0.096
7,0,0.20177628,0.114,0.27044567,0.097
0,0,0.17971674,0.114,0.22930026,0.096
0,0,0.256036,0.114,0.20866524,0.096
0,0,0.21606706,0.114,0.2524918,0.096
7,0,0.06406812,0.114,0.22433263,0.096
